Account.ID,Avg_Open_Count,Avg_Email_Link_Click_Count,Avg_Response_Time,Donation_Frequency,Total_Donation_Amount,Donor_Score,Engagement Type,Donation Type,State.Province,Zip.Code
3257,0.0,0.0,0.0,1,26.13,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53593
3258,3.0,0.0,0.0,1,51.8,6.731452413485357,Low Engagement,Low Donation,Wisconsin,53562
3259,0.0,0.0,0.0,1,77.55,6.630062403183406,Low Engagement,High Donation,Wisconsin,53704
3260,2.0,0.0,0.0,1,103.3,6.697655743384708,Low Engagement,High Donation,Wisconsin,53094
3261,0.0,0.0,0.0,1,52.01,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53532
3262,0.0,0.0,0.0,1,154.79,6.630062403183406,Low Engagement,High Donation,Wisconsin,53578
3264,1.0,0.0,0.0,1,26.06,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53716
3265,0.0,0.0,0.0,1,51.8,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53551
3268,0.0,0.0,0.0,1,26.06,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53562
3271,1.0,0.0,0.0,1,50.0,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53590
3273,6.0,0.0,0.0,1,25.0,6.832842423787308,Low Engagement,Low Donation,Wisconsin,53718
3277,1.0,0.0,0.0,1,26.06,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53579
3278,0.0,0.0,0.0,1,51.8,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53593
3279,1.0,0.0,0.0,1,104.37,6.663859073284057,Low Engagement,High Donation,Wisconsin,53711
3280,2.0,0.0,0.0,1,26.06,6.697655743384708,Low Engagement,Low Donation,Wisconsin,53538
3282,1.0,0.0,0.0,1,51.85,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53575
3283,1.0,0.0,0.0,1,25.0,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53593
3285,0.0,0.0,0.0,1,26.06,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53703
3286,0.0,0.0,0.0,1,300.0,6.630062403183406,Low Engagement,High Donation,Wisconsin,53590
3288,1.0,0.0,0.0,2,206.6,13.293921476467464,High Engagement,High Donation,Wisconsin,53589
3289,0.0,0.0,0.0,1,77.55,6.630062403183406,Low Engagement,High Donation,Wisconsin,53704
3290,1.0,0.0,0.0,1,51.85,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53719
3294,0.0,0.0,0.0,1,51.8,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53901
3297,0.0,0.0,0.0,1,103.39,6.630062403183406,Low Engagement,High Donation,Wisconsin,53711
3302,0.0,0.0,0.0,1,154.79,6.630062403183406,Low Engagement,High Donation,Wisconsin,53597
3303,0.0,0.0,0.0,1,26.13,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53583
3305,0.0,0.0,0.0,1,50.0,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53717
3306,0.0,0.0,0.0,1,25.0,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53704
3307,0.0,0.0,0.0,1,26.06,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53718
3308,0.0,0.0,0.0,1,12.0,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53546
3310,1.0,0.0,0.0,1,51.85,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53704
3311,1.0,0.0,0.0,1,52.01,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53589
3312,0.0,0.0,0.0,1,103.3,6.630062403183406,Low Engagement,High Donation,Wisconsin,53551
3314,0.0,0.0,0.0,1,12.0,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53562
3315,4.0,1.0,0.0,1,103.3,9.510939248389928,Low Engagement,High Donation,Wisconsin,53575
3316,0.0,0.0,0.0,1,51.8,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53590
3317,0.0,0.0,0.0,1,52.01,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53955
3319,0.0,0.0,0.0,1,51.8,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53533
3322,1.0,0.0,0.0,1,12.67,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53532
3325,0.0,0.0,0.0,1,103.3,6.630062403183406,Low Engagement,High Donation,Wisconsin,53964
3326,0.0,0.0,0.0,1,51.8,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53562
3328,0.0,0.0,0.0,1,26.06,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53533
3329,1.0,0.0,0.0,1,25.0,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53593
3332,0.0,0.0,0.0,1,51.8,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53719
3337,0.0,0.0,0.0,1,103.3,6.630062403183406,Low Engagement,High Donation,Wisconsin,53575
3339,0.0,0.0,0.0,1,309.27,6.630062403183406,Low Engagement,High Donation,Wisconsin,53590
3342,0.0,0.0,0.0,1,103.71,6.630062403183406,Low Engagement,High Donation,Wisconsin,53965
3343,0.0,0.0,0.0,1,51.52,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53094
3344,0.0,0.0,0.0,1,154.93,6.630062403183406,Low Engagement,High Donation,Wisconsin,53714
3345,0.0,0.0,0.0,1,100.0,6.630062403183406,Low Engagement,High Donation,Wisconsin,53529
3346,1.0,0.0,0.0,1,26.33,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53716
3347,0.0,0.0,0.0,1,12.67,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53913
3348,0.0,0.0,0.0,1,104.37,6.630062403183406,Low Engagement,High Donation,Wisconsin,53562
3349,1.0,0.0,0.0,1,51.8,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53717
3351,1.0,0.0,0.0,1,51.8,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53716
3354,0.0,0.0,0.0,1,100.0,6.630062403183406,Low Engagement,High Donation,Wisconsin,53533
3355,0.0,0.0,0.0,1,12.67,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53718
3356,2.0,0.0,0.0,1,12.67,6.697655743384708,Low Engagement,Low Donation,Wisconsin,53575
3358,1.0,0.0,0.0,1,102.02,6.663859073284057,Low Engagement,High Donation,Wisconsin,53528
3359,0.0,0.0,0.0,1,26.06,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53590
3360,1.0,0.0,0.0,1,12.67,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53719
3361,0.0,0.0,0.0,1,310.89,6.630062403183406,Low Engagement,High Donation,Wisconsin,53090
3364,0.0,0.0,0.0,1,12.67,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53590
3365,0.0,0.0,0.0,1,103.71,6.630062403183406,Low Engagement,High Donation,Wisconsin,53572
3367,0.0,0.0,0.0,1,150.0,6.630062403183406,Low Engagement,High Donation,Wisconsin,53597
3370,0.0,0.0,0.0,1,20.93,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53960
3371,1.0,0.0,0.0,1,50.0,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53827
3372,0.0,0.0,0.0,1,50.0,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53558
3373,1.0,0.0,0.0,1,26.16,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53711
3374,2.0,0.0,0.0,1,259.07,6.697655743384708,Low Engagement,High Donation,Wisconsin,53532
3375,0.0,0.0,0.0,1,26.06,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53555
3377,1.0,0.0,0.0,1,51.85,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53545
3378,0.0,0.0,0.0,1,103.6,6.630062403183406,Low Engagement,High Donation,Wisconsin,53562
3381,1.0,0.0,0.0,1,25.0,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53718
3390,2.0,0.0,0.0,1,50.0,6.697655743384708,Low Engagement,Low Donation,Wisconsin,53716
3391,0.0,0.0,0.0,1,51.85,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53705
3393,2.0,0.0,0.0,1,41.63,6.697655743384708,Low Engagement,Low Donation,Wisconsin,53562
3397,1.0,0.0,0.0,2,200.0,13.293921476467464,High Engagement,High Donation,Wisconsin,53714
3398,0.0,0.0,0.0,1,26.06,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53558
3400,2.0,1.0,0.0,1,26.08,9.443345908188626,Low Engagement,Low Donation,Wisconsin,53529
3401,0.0,0.0,0.0,1,26.06,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53572
3402,0.0,0.0,0.0,1,31.3,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53588
3403,0.0,0.0,0.0,1,51.8,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53590
3405,0.0,0.0,0.0,1,51.8,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53804
3406,0.0,0.0,0.0,1,200.0,6.630062403183406,Low Engagement,High Donation,Wisconsin,53704
3410,0.0,0.0,0.0,1,25.0,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53719
3411,0.0,0.0,0.0,1,50.0,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53916
3412,1.0,0.0,0.0,1,51.96,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53590
3413,3.0,0.0,0.0,1,26.06,6.731452413485357,Low Engagement,Low Donation,Wisconsin,53711
3414,0.0,0.0,0.0,1,12.0,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53575
3415,1.0,0.0,0.0,1,26.13,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53532
3417,2.0,1.0,0.0,1,25.0,9.443345908188626,Low Engagement,Low Donation,Wisconsin,53575
3418,0.0,0.0,0.0,1,50.0,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53925
3419,0.0,0.0,0.0,1,26.16,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53522
3420,0.0,0.0,0.0,1,100.0,6.630062403183406,Low Engagement,High Donation,Wisconsin,53711
3421,0.0,0.0,0.0,1,25.0,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53590
3422,0.0,0.0,0.0,1,36.35,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53718
3424,0.0,0.0,0.0,1,51.85,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53594
3426,0.0,0.0,0.0,1,26.06,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53588
3428,0.0,0.0,0.0,1,103.3,6.630062403183406,Low Engagement,High Donation,Wisconsin,53590
3429,0.0,0.0,0.0,1,51.8,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53532
3430,0.0,0.0,0.0,1,50.0,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53597
3431,1.0,0.0,0.0,1,51.8,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53705
3434,0.0,0.0,0.0,1,51.8,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53558
3437,0.0,0.0,0.0,1,26.06,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53590
3438,0.0,0.0,0.0,1,51.8,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53575
3441,0.0,0.0,0.0,1,50.0,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53590
3442,0.0,0.0,0.0,1,103.3,6.630062403183406,Low Engagement,High Donation,Wisconsin,53532
3444,0.0,0.0,0.0,2,104.02,13.260124806366813,High Engagement,High Donation,Wisconsin,53955
3447,1.0,0.0,0.0,1,26.33,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53717
3448,0.0,0.0,0.0,1,26.26,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53562
3449,0.0,0.0,0.0,1,51.8,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53504
3450,1.0,0.0,0.0,1,31.23,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53913
3451,0.0,0.0,0.0,1,50.0,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53718
3454,1.0,0.0,0.0,1,51.85,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53532
3455,0.0,0.0,0.0,1,26.06,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53534
3456,0.0,0.0,0.0,1,103.6,6.630062403183406,Low Engagement,High Donation,Wisconsin,53711
3462,0.0,0.0,0.0,1,51.8,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53562
3463,0.0,0.0,0.0,1,41.5,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53711
3465,2.0,0.0,0.0,1,25.0,6.697655743384708,Low Engagement,Low Donation,Wisconsin,53548
3466,3.0,1.0,0.0,1,300.0,9.477142578289277,Low Engagement,High Donation,Wisconsin,53532
3467,0.0,0.0,0.0,1,20.0,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53589
3468,0.0,0.0,0.0,1,103.39,6.630062403183406,Low Engagement,High Donation,Wisconsin,53704
3469,0.0,0.0,0.0,1,154.79,6.630062403183406,Low Engagement,High Donation,Wisconsin,53551
3470,0.0,0.0,0.0,1,515.72,6.630062403183406,Low Engagement,High Donation,Wisconsin,53589
3471,0.0,0.0,0.0,1,100.0,6.630062403183406,Low Engagement,High Donation,Wisconsin,53562
3473,0.0,0.0,0.0,1,50.0,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53546
3474,2.0,0.0,0.0,1,103.3,6.697655743384708,Low Engagement,High Donation,Wisconsin,53597
3476,2.0,0.0,0.0,1,103.71,6.697655743384708,Low Engagement,High Donation,Wisconsin,53711
3478,0.0,0.0,0.0,1,51.85,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53575
3480,2.0,0.0,0.0,1,51.85,6.697655743384708,Low Engagement,Low Donation,Wisconsin,53590
3482,0.0,0.0,0.0,1,103.39,6.630062403183406,Low Engagement,High Donation,Wisconsin,53589
3483,0.0,0.0,0.0,1,77.86,6.630062403183406,Low Engagement,High Donation,Wisconsin,53590
3484,0.0,0.0,0.0,1,300.0,6.630062403183406,Low Engagement,High Donation,Wisconsin,53593
3485,0.0,0.0,0.0,1,103.3,6.630062403183406,Low Engagement,High Donation,Wisconsin,53717
3486,1.0,0.0,0.0,1,77.55,6.663859073284057,Low Engagement,High Donation,Wisconsin,53705
3489,24.0,0.0,0.0,1,355.0,7.441182485599013,Low Engagement,High Donation,Wisconsin,53705
3490,0.0,0.0,0.0,1,51.8,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53523
3491,2.0,1.0,0.0,1,100.0,9.443345908188626,Low Engagement,High Donation,Wisconsin,53711
3494,0.0,0.0,0.0,1,50.0,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53038
3495,1.0,0.0,0.0,1,103.3,6.663859073284057,Low Engagement,High Donation,Wisconsin,53718
3496,0.0,0.0,0.0,1,309.27,6.630062403183406,Low Engagement,High Donation,Wisconsin,53562
3497,1.0,0.0,0.0,1,51.8,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53718
3501,2.0,0.0,0.0,1,78.36,6.697655743384708,Low Engagement,High Donation,Wisconsin,53562
3505,0.0,0.0,0.0,1,51.8,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53594
3509,1.0,0.0,0.0,1,103.3,6.663859073284057,Low Engagement,High Donation,Wisconsin,53711
3510,0.0,0.0,0.0,1,170.0,6.630062403183406,Low Engagement,High Donation,,53456
3511,0.0,0.0,0.0,1,26.08,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53719
3512,0.0,0.0,0.0,1,26.06,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53717
3513,0.0,0.0,0.0,1,26.06,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53711
3514,0.0,0.0,0.0,1,51.85,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53719
3515,2.0,0.0,0.0,1,26.06,6.697655743384708,Low Engagement,Low Donation,Wisconsin,53511
3517,1.0,0.0,0.0,1,20.97,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53571
3519,3.0,0.0,0.0,1,52.01,6.731452413485357,Low Engagement,Low Donation,Wisconsin,53932
3520,0.0,0.0,0.0,1,206.47,6.630062403183406,Low Engagement,High Donation,Wisconsin,53528
3521,0.0,0.0,0.0,1,103.71,6.630062403183406,Low Engagement,High Donation,Wisconsin,53532
3522,0.0,0.0,0.0,1,30.0,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53593
3524,0.0,0.0,0.0,1,103.3,6.630062403183406,Low Engagement,High Donation,Wisconsin,53558
3525,0.0,0.0,0.0,1,222.0,6.630062403183406,Low Engagement,High Donation,Wisconsin,53572
3528,0.0,0.0,0.0,1,103.3,6.630062403183406,Low Engagement,High Donation,Wisconsin,53963
3530,0.0,0.0,0.0,1,154.79,6.630062403183406,Low Engagement,High Donation,Wisconsin,53593
3531,0.0,0.0,0.0,1,77.55,6.630062403183406,Low Engagement,High Donation,Wisconsin,53955
3532,0.0,0.0,0.0,1,51.96,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53913
3535,0.0,0.0,0.0,1,78.43,6.630062403183406,Low Engagement,High Donation,Wisconsin,53711
3536,1.0,0.0,0.0,1,26.06,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53717
3538,0.0,0.0,0.0,2,52.16,13.260124806366813,High Engagement,Low Donation,Wisconsin,53590
3540,1.0,0.0,0.0,1,50.0,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53561
3541,0.0,0.0,0.0,1,51.8,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53532
3542,0.0,0.0,0.0,1,31.53,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53711
3543,0.0,0.0,0.0,1,26.06,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53590
3545,0.0,0.0,0.0,1,25.0,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53587
3546,2.0,0.0,0.0,1,51.8,6.697655743384708,Low Engagement,Low Donation,Wisconsin,53704
3548,5.0,0.0,0.0,1,103.71,6.799045753686658,Low Engagement,High Donation,Wisconsin,53704
3549,0.0,0.0,0.0,1,25.0,6.630062403183406,Low Engagement,Low Donation,California,94941
3551,0.0,0.0,0.0,1,26.08,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53558
3552,1.0,0.0,0.0,1,25.0,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53716
3553,1.0,0.0,0.0,1,26.06,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53714
3556,0.0,0.0,0.0,1,26.06,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53590
3557,7.0,0.0,0.0,1,103.71,6.866639093887958,Low Engagement,High Donation,Wisconsin,53597
3559,0.0,0.0,0.0,1,26.08,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53575
3563,0.0,0.0,0.0,1,25.0,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53555
3566,1.0,0.0,0.0,1,26.06,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53558
3567,0.0,0.0,0.0,1,26.06,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53719
3568,0.0,0.0,0.0,1,25.0,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53705
3570,0.0,0.0,0.0,1,51.8,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53704
3572,0.0,0.0,0.0,1,103.3,6.630062403183406,Low Engagement,High Donation,Wisconsin,53703
3575,2.0,0.0,0.0,1,26.06,6.697655743384708,Low Engagement,Low Donation,Wisconsin,53711
3576,1.0,0.0,0.0,1,310.2,6.663859073284057,Low Engagement,High Donation,Wisconsin,53545
3577,0.0,0.0,0.0,1,103.71,6.630062403183406,Low Engagement,High Donation,Wisconsin,53562
3578,0.0,0.0,0.0,1,26.06,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53711
3579,0.0,0.0,0.0,1,103.3,6.630062403183406,Low Engagement,High Donation,Wisconsin,53726
3580,1.0,0.0,0.0,1,200.0,6.663859073284057,Low Engagement,High Donation,Wisconsin,53714
3581,0.0,0.0,0.0,1,26.06,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53572
3583,2.0,0.0,0.0,1,103.3,6.697655743384708,Low Engagement,High Donation,Wisconsin,53558
3584,0.0,0.0,0.0,1,50.0,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53719
3585,0.0,0.0,0.0,1,26.06,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53719
3586,1.0,0.0,0.0,1,154.79,6.663859073284057,Low Engagement,High Donation,Wisconsin,53711
3589,0.0,0.0,0.0,1,12.67,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53705
3590,0.0,0.0,0.0,1,51.96,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53562
3591,1.0,0.0,0.0,1,309.27,6.663859073284057,Low Engagement,High Donation,Wisconsin,53719
3594,0.0,0.0,0.0,1,103.39,6.630062403183406,Low Engagement,High Donation,Wisconsin,53593
3595,0.0,0.0,0.0,1,26.06,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53523
3596,0.0,0.0,0.0,1,103.3,6.630062403183406,Low Engagement,High Donation,Wisconsin,53562
3597,0.0,0.0,0.0,1,51.8,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53597
3603,0.0,0.0,0.0,1,26.13,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53704
3605,0.0,0.0,0.0,2,104.02,13.260124806366813,High Engagement,High Donation,Wisconsin,53714
3606,0.0,0.0,0.0,1,26.06,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53562
3607,0.0,0.0,0.0,1,26.06,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53719
3609,2.0,0.0,0.0,1,550.0,6.697655743384708,Low Engagement,High Donation,Wisconsin,53711
3610,0.0,0.0,0.0,1,77.55,6.630062403183406,Low Engagement,High Donation,Wisconsin,53705
3611,0.0,0.0,0.0,1,309.27,6.630062403183406,Low Engagement,High Donation,Wisconsin,53593
3613,0.0,0.0,0.0,1,51.8,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53704
3615,1.0,0.0,0.0,1,103.6,6.663859073284057,Low Engagement,High Donation,Wisconsin,53705
3616,1.0,0.0,0.0,1,26.06,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53523
3619,0.0,0.0,0.0,1,26.06,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53718
3620,0.0,0.0,0.0,1,26.06,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53589
3621,1.0,0.0,0.0,1,26.08,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53711
3622,3.0,0.0,0.0,1,51.8,6.731452413485357,Low Engagement,Low Donation,Wisconsin,53590
3623,0.0,0.0,0.0,1,50.0,6.630062403183406,Low Engagement,Low Donation,,53690
3624,2.0,0.0,0.0,1,26.06,6.697655743384708,Low Engagement,Low Donation,Wisconsin,53719
3625,1.0,0.0,0.0,1,26.06,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53590
3626,0.0,0.0,0.0,1,1000.0,6.630062403183406,Low Engagement,High Donation,Wisconsin,53202
3627,1.0,0.0,0.0,1,103.6,6.663859073284057,Low Engagement,High Donation,Wisconsin,53593
3629,0.0,0.0,0.0,1,26.06,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53563
3630,0.0,0.0,0.0,1,206.28,6.630062403183406,Low Engagement,High Donation,Wisconsin,53711
3632,1.0,0.0,0.0,1,26.06,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53589
3633,0.0,0.0,0.0,1,51.8,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53593
3636,0.0,0.0,0.0,1,51.96,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53714
3637,12.5,2.0,13376.0,2,103.92,19.170225568105607,High Engagement,High Donation,Wisconsin,53716
3638,0.0,0.0,0.0,1,26.08,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53546
3639,0.0,0.0,0.0,1,26.06,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53590
3641,0.0,0.0,0.0,1,206.9,6.630062403183406,Low Engagement,High Donation,Wisconsin,53562
3642,1.0,0.0,0.0,1,50.0,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53593
3643,6.0,1.0,0.0,1,50.0,9.578532588591226,Low Engagement,Low Donation,Wisconsin,53711
3644,0.0,0.0,0.0,1,12.67,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53575
3646,1.0,0.0,0.0,1,51.8,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53719
3650,0.0,0.0,0.0,1,52.39,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53217
3652,2.0,0.0,0.0,1,300.0,6.697655743384708,Low Engagement,High Donation,Wisconsin,53719
3655,0.0,0.0,0.0,1,26.06,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53711
3657,0.0,0.0,0.0,1,26.06,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53569
3658,4.0,0.0,0.0,1,51.85,6.765249083586007,Low Engagement,Low Donation,Wisconsin,53718
3660,0.0,0.0,0.0,1,26.16,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53704
3663,1.0,0.0,0.0,1,26.06,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53538
3668,2.0,0.0,0.0,1,25.0,6.697655743384708,Low Engagement,Low Donation,,54590
3672,1.0,0.0,0.0,1,26.13,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53546
3673,0.0,0.0,0.0,2,204.04,13.260124806366813,High Engagement,High Donation,Wisconsin,53508
3674,0.0,0.0,0.0,1,103.6,6.630062403183406,Low Engagement,High Donation,Wisconsin,53548
3675,0.0,0.0,0.0,1,26.08,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53546
3676,1.0,0.0,0.0,1,26.16,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53714
3679,0.0,0.0,0.0,1,12.67,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53590
3680,1.0,0.0,0.0,1,26.06,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53704
3681,0.0,0.0,0.0,1,26.06,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53711
3682,2.0,0.0,0.0,1,51.8,6.697655743384708,Low Engagement,Low Donation,Wisconsin,53590
3684,0.0,0.0,0.0,1,13.13,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53533
3685,1.0,0.0,0.0,1,51.8,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53511
3686,0.0,0.0,0.0,1,100.0,6.630062403183406,Low Engagement,High Donation,Wisconsin,53711
3687,0.0,0.0,0.0,1,103.3,6.630062403183406,Low Engagement,High Donation,Wisconsin,53718
3688,3.0,0.0,0.0,1,26.08,6.731452413485357,Low Engagement,Low Donation,Wisconsin,53562
3689,0.0,0.0,0.0,1,12.0,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53593
3690,0.0,0.0,0.0,1,103.6,6.630062403183406,Low Engagement,High Donation,Wisconsin,53705
3691,1.0,0.0,0.0,2,50.0,13.293921476467464,High Engagement,Low Donation,Wisconsin,53704
3692,0.0,0.0,0.0,1,52.01,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53705
3693,0.0,0.0,0.0,1,26.06,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53703
3694,1.0,0.0,0.0,1,26.06,6.663859073284057,Low Engagement,Low Donation,Wisconsin,53597
3695,0.0,0.0,0.0,1,25.0,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53575
3696,0.0,0.0,0.0,1,51.8,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53719
3699,0.0,0.0,0.0,1,26.06,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53714
3700,0.0,0.0,0.0,1,26.06,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53820
3701,0.0,0.0,0.0,1,103.3,6.630062403183406,Low Engagement,High Donation,Wisconsin,53558
