,Zip Code,Population,Density,RUCC_2023,PerCapitaPersonalIncome
663,48730,4558.0,24.0,7.0,48318
664,48848,7444.0,43.5,4.0,50443
665,48896,306.0,433.6,4.0,48011
666,49095,2223.0,30.9,2.0,57612
667,49238,1803.0,24.6,4.0,51391
668,49265,5102.0,65.5,4.0,51391
669,49288,1491.0,15.3,6.0,44820
670,49306,10650.0,207.6,1.0,70662
671,49419,8612.0,46.1,4.0,58048
672,49509,28323.0,1507.9,1.0,70662
673,49519,28836.0,1397.1,1.0,70662
674,49619,1031.0,6.3,6.0,48967
675,49625,1113.0,5.1,6.0,48967
676,49632,1051.0,4.8,8.0,45640
677,49651,7838.0,13.5,8.0,45640
678,49710,383.0,4.1,7.0,46492
679,49726,1051.0,3.2,7.0,46492
680,49752,912.0,13.7,7.0,46492
681,49760,647.0,1.7,9.0,58255
682,49765,3771.0,5.8,9.0,50126
683,49769,1671.0,12.1,7.0,75812
684,49826,271.0,7.3,9.0,44619
685,49872,166.0,3.4,5.0,47667
686,49876,1198.0,133.7,7.0,57116
687,49903,79.0,0.2,9.0,50425
688,49905,1986.0,12.9,5.0,45077
689,49919,179.0,0.6,9.0,43301
690,49920,4144.0,3.8,9.0,50425
691,50014,29706.0,205.3,3.0,55798
692,50074,381.0,3.0,9.0,54984
693,50142,989.0,385.3,4.0,49357
694,50161,1831.0,8.7,3.0,55798
695,50225,2776.0,12.9,6.0,64302
696,50265,32532.0,728.1,2.0,66761
697,50566,485.0,5.4,5.0,53213
698,50604,1779.0,9.6,8.0,60549
699,50605,242.0,6.2,8.0,60549
700,50668,1168.0,13.3,3.0,61420
701,50672,532.0,5.6,6.0,77229
702,50862,202.0,3.6,9.0,54697
703,51011,61.0,47.8,6.0,67668
704,51052,764.0,4.9,3.0,53685
705,51247,4834.0,16.7,6.0,67668
706,51331,1022.0,234.5,7.0,79429
707,51632,7006.0,13.0,6.0,54431
708,52030,456.0,664.6,6.0,56935
709,52035,892.0,6.4,8.0,60775
710,52040,5776.0,36.7,3.0,63435
711,52132,1830.0,11.6,7.0,62049
712,52136,5722.0,10.4,8.0,63532
713,52165,654.0,3.8,7.0,62049
714,52246,23032.0,979.6,3.0,63487
715,52306,1601.0,8.3,8.0,66315
716,52555,368.0,5.7,7.0,48205
717,52572,1112.0,4.4,7.0,48205
718,52577,14896.0,36.2,7.0,55210
719,52626,1122.0,4.6,9.0,48677
720,52649,897.0,7.5,6.0,52183
721,52737,340.0,559.9,8.0,53254
722,53047,127.0,300.5,4.0,55856
723,53080,5718.0,76.9,1.0,104780
724,53125,1741.0,123.1,4.0,67665
725,53172,20957.0,1675.8,1.0,60114
726,53505,357.0,7.5,3.0,56319
727,53523,5182.0,41.3,2.0,77996
728,53594,5098.0,27.8,4.0,58374
729,53597,19445.0,144.9,2.0,77996
730,53714,16147.0,1349.5,2.0,77996
731,53939,256.0,189.7,6.0,53073
732,53944,2097.0,10.4,8.0,49419
733,54020,7002.0,35.6,8.0,57391
734,54169,2776.0,313.8,3.0,61851
735,54440,2962.0,13.5,3.0,62707
736,54465,495.0,6.8,6.0,53770
737,54527,857.0,1.4,7.0,49350
738,54536,169.0,1.3,9.0,56207
739,54642,2148.0,8.8,8.0,52237
740,54821,1178.0,2.5,8.0,55598
741,54836,1060.0,3.1,2.0,52634
742,54862,219.0,1.9,9.0,54542
743,54864,1249.0,9.5,2.0,52634
744,54923,8968.0,25.6,6.0,53073
745,54943,1992.0,6.3,8.0,48666
746,54964,973.0,10.5,3.0,60180
747,54986,5284.0,71.7,3.0,60180
748,55019,2069.0,39.5,4.0,55702
749,55024,35519.0,154.1,1.0,75019
750,55372,33852.0,227.9,1.0,81213
751,55403,16784.0,4752.0,1.0,95574
752,55405,15942.0,2209.8,1.0,95574
753,55455,1118.0,1588.1,1.0,95574
754,55725,133.0,0.2,2.0,59235
755,55726,1033.0,4.3,2.0,52392
756,55807,9350.0,626.7,2.0,59235
757,55814,596.0,5506.7,2.0,59235
758,55991,1464.0,10.3,3.0,62412
759,56047,101.0,23.1,8.0,55356
760,56056,91.0,34.1,8.0,55976
761,56111,384.0,3.0,9.0,61129
762,56137,1171.0,3.8,9.0,61129
763,56149,1082.0,3.8,9.0,60182
764,56230,805.0,5.1,9.0,62855
765,56237,519.0,3.0,9.0,71912
766,56274,206.0,1.1,9.0,58301
767,56444,3127.0,21.7,4.0,56919
768,56522,404.0,1.1,8.0,74577
769,56565,103.0,1.4,8.0,74577
770,56686,725.0,1.6,9.0,64010
771,56725,951.0,1.3,6.0,68190
772,56726,1702.0,2.1,9.0,61800
773,56762,2569.0,2.9,8.0,72481
774,57043,1377.0,4.9,2.0,78376
775,57068,1397.0,12.0,2.0,74873
776,57072,695.0,3.1,7.0,70996
777,57325,3147.0,5.6,9.0,74055
778,57342,577.0,1.4,9.0,57355
779,57362,2076.0,1.6,9.0,88410
780,57401,32831.0,43.6,5.0,75470
781,57552,554.0,0.2,9.0,84084
782,57633,400.0,0.2,9.0,55915
783,57636,195.0,3.7,9.0,55915
784,57658,400.0,1.1,9.0,39427
785,57725,296.0,1.0,3.0,73485
786,58017,268.0,0.5,9.0,96135
787,58029,59.0,0.5,3.0,73185
788,58203,16190.0,92.2,3.0,63280
789,58212,510.0,1.0,8.0,83523
790,58214,319.0,1.8,3.0,63280
791,58261,1134.0,3.1,8.0,70222
792,58317,222.0,0.6,9.0,101180
793,58381,319.0,0.8,9.0,60006
794,58420,311.0,0.7,7.0,68370
795,58558,974.0,2.4,3.0,75321
796,58642,304.0,0.7,9.0,103731
797,58705,527.0,1367.3,3.0,66524
798,659,39950.0,369.2,3.0,
799,680,45190.0,271.7,3.0,
800,736,46085.0,322.9,1.0,
801,1026,933.0,15.0,3.0,63544
802,1063,611.0,6079.5,3.0,63544
803,1104,23740.0,1757.3,2.0,64105
804,1129,6941.0,782.1,2.0,64105
805,1379,829.0,10.6,4.0,67327
806,1464,7633.0,196.8,1.0,108773
807,1501,16619.0,415.0,2.0,69301
808,1564,8091.0,102.0,2.0,69301
809,1718,790.0,6569.1,1.0,108773
810,1985,4631.0,133.0,1.0,84017
811,2122,24485.0,4645.6,1.0,107027
812,2126,29620.0,5499.5,1.0,107027
813,2149,46118.0,5201.8,1.0,108773
814,2322,4500.0,404.8,1.0,115585
815,2364,13566.0,281.0,1.0,84693
816,2457,1752.0,4239.7,1.0,115585
817,2540,8346.0,300.7,3.0,92417
818,2557,4665.0,250.6,7.0,98605
819,2647,97.0,79.1,3.0,92417
820,2663,102.0,27.9,3.0,92417
821,2671,1026.0,196.7,3.0,92417
822,2721,25978.0,2457.6,1.0,67109
823,2745,24993.0,934.2,1.0,67109
824,2802,723.0,1427.7,1.0,58572
825,3037,4366.0,35.0,1.0,97082
826,3084,1264.0,22.1,2.0,76187
827,3249,7169.0,71.3,4.0,79465
828,3260,757.0,11.9,4.0,73531
829,3261,4335.0,59.5,1.0,97082
830,3273,310.0,20.3,4.0,73531
831,3446,5994.0,54.2,4.0,67094
832,3570,10221.0,37.5,7.0,55665
833,3574,2569.0,10.9,5.0,79934
834,3609,832.0,360.0,4.0,67094
835,3766,9388.0,114.1,5.0,79934
836,3811,6952.0,241.1,1.0,97082
837,3844,2371.0,74.3,1.0,97082
838,3849,1478.0,22.8,6.0,78581
839,3860,4479.0,86.0,6.0,78581
840,3904,7996.0,274.8,2.0,70640
841,3905,1735.0,102.1,2.0,70640
842,4022,1282.0,10.7,6.0,50165
843,4037,3869.0,18.1,6.0,50165
844,4226,182.0,6.5,6.0,50165
845,4236,4342.0,51.9,3.0,53731
846,4263,2215.0,21.4,3.0,53731
847,4330,25712.0,84.8,4.0,58278
848,4353,2389.0,19.7,8.0,66465
849,4459,903.0,4.3,3.0,53978
850,4492,123.0,1.0,9.0,52366
851,4574,1447.0,14.7,7.0,67794
852,4653,565.0,76.1,8.0,68181
853,4761,565.0,11.9,7.0,53650
854,4912,974.0,6.3,6.0,50486
855,5033,2572.0,34.3,9.0,59235
856,5342,602.0,15.3,7.0,59401
857,5408,9604.0,878.6,3.0,76222
858,5730,344.0,9.6,7.0,61702
859,5753,10535.0,48.0,6.0,64395
860,5821,1128.0,12.5,9.0,53640
861,5830,1355.0,16.7,9.0,55293
862,6042,23144.0,856.3,,75433
863,6088,4556.0,156.3,,75433
864,6089,3100.0,446.2,,75433
865,6237,5444.0,97.5,,67916
866,6241,6386.0,89.9,,56773
867,6266,562.0,228.9,,56773
868,6340,30403.0,512.7,,69755
869,6437,22216.0,182.2,,68387
870,6482,11251.0,213.1,,139006
871,6484,41141.0,518.6,,139006
872,6830,25036.0,711.2,,139006
873,7011,39783.0,4639.1,1.0,60002
874,7034,9143.0,2775.7,1.0,115850
875,7058,5109.0,660.6,1.0,115850
876,7060,45520.0,3471.1,1.0,82502
877,7064,3864.0,1072.5,1.0,75352
878,7065,29543.0,2943.7,1.0,82502
879,7522,20615.0,9686.8,1.0,60002
880,7644,24430.0,4119.9,1.0,102229
881,7656,8795.0,1296.4,1.0,102229
882,7661,11500.0,2428.9,1.0,102229
883,7719,21083.0,628.1,1.0,100477
884,7836,12579.0,303.9,1.0,115850
885,8090,8087.0,1218.0,1.0,66061
886,8091,5553.0,641.5,1.0,64987
887,8092,3393.0,56.5,1.0,62195
888,8095,39.0,7.4,1.0,64987
889,8221,6742.0,677.1,2.0,60493
890,8251,9228.0,564.0,2.0,78963
891,8691,16850.0,249.0,2.0,84392
892,8730,4726.0,1039.0,1.0,100477
893,8750,3017.0,615.7,1.0,100477
894,8758,7731.0,238.6,1.0,62195
895,10031,59586.0,35435.2,1.0,214991
896,10112,0.0,0.0,1.0,214991
897,10199,0.0,0.0,1.0,214991
898,10301,38280.0,4165.7,1.0,66807
899,10454,37212.0,13709.0,1.0,44736
900,10456,92717.0,35177.8,1.0,44736
901,10459,48780.0,22962.7,1.0,44736
902,10538,16302.0,1751.0,1.0,130834
903,10588,3087.0,610.6,1.0,130834
904,10604,11290.0,641.8,1.0,130834
905,10605,19195.0,1458.6,1.0,130834
906,10607,7578.0,1318.5,1.0,130834
907,10969,1329.0,46.0,2.0,60539
908,10998,3281.0,67.9,2.0,60539
909,11211,103123.0,17219.3,1.0,67081
910,11363,7096.0,3185.1,1.0,60271
911,11717,63492.0,2247.5,1.0,88816
912,11764,12981.0,546.1,1.0,88816
913,11803,28520.0,1820.4,1.0,104873
914,12017,403.0,7.8,6.0,74642
915,12084,5005.0,535.7,2.0,78464
916,12117,3133.0,27.0,4.0,53781
917,12139,146.0,0.2,8.0,59276
918,12153,993.0,21.3,2.0,60836
919,12493,128.0,7.2,3.0,66314
920,12569,10047.0,117.4,2.0,71391
921,12946,4746.0,14.2,6.0,58326
922,12972,5983.0,27.9,4.0,55008
923,13083,2029.0,13.5,2.0,49548
924,13088,21917.0,1063.9,2.0,63854
925,13162,215.0,47.2,2.0,56075
926,13313,425.0,72.9,2.0,56075
927,13326,5419.0,21.9,7.0,53098
928,13327,2038.0,5.9,8.0,56060
929,13428,1615.0,39.5,4.0,50879
930,13494,287.0,6.3,2.0,56075
931,13638,254.0,80.1,3.0,54926
932,13739,752.0,7.2,8.0,50348
933,14005,1838.0,21.2,4.0,53104
934,14024,1552.0,9.5,8.0,50759
935,14067,5076.0,39.6,1.0,56135
936,14129,1530.0,19.1,4.0,48342
937,14215,41435.0,3245.5,1.0,62207
938,14222,14114.0,4265.0,1.0,62207
939,14425,12049.0,249.1,1.0,64723
940,14433,4141.0,24.2,1.0,57109
941,14437,11220.0,34.9,1.0,53117
942,14476,2250.0,35.0,1.0,48729
943,14615,16963.0,1133.9,1.0,63593
944,14735,2981.0,13.9,7.0,42832
945,14822,913.0,7.1,7.0,42832
946,14824,611.0,10.4,8.0,52126
947,14855,940.0,13.0,4.0,56349
948,15020,165.0,48.3,1.0,75468
949,15024,8624.0,199.0,1.0,75468
950,15083,692.0,72.9,1.0,64021
951,15331,808.0,409.7,1.0,75091
952,15442,1978.0,50.9,1.0,51467
953,15451,1095.0,41.6,1.0,51467
954,15477,779.0,1612.1,1.0,75091
955,15546,411.0,205.7,6.0,49685
956,15622,1379.0,16.5,1.0,51467
957,15661,646.0,673.8,1.0,64021
958,15662,235.0,553.0,1.0,64021
959,15741,62.0,13.6,4.0,48336
960,15750,406.0,323.4,4.0,48336
961,15780,147.0,44.3,7.0,50976
962,15827,255.0,34.2,7.0,53862
963,15849,1155.0,5.7,4.0,57841
964,15902,10969.0,464.8,3.0,50932
965,15930,183.0,245.9,3.0,50932
966,16002,15257.0,81.6,1.0,73039
967,16023,4460.0,65.5,1.0,73039
968,16027,256.0,186.4,1.0,73039
969,16150,6960.0,117.0,4.0,51133
970,16226,7567.0,50.5,1.0,58854
971,16229,5269.0,81.8,1.0,58854
972,16317,1321.0,17.1,4.0,51568
973,16371,3115.0,39.3,6.0,52057
974,16433,5148.0,35.4,4.0,51236
975,16435,1785.0,12.4,4.0,51236
976,16436,865.0,7.2,6.0,52057
977,16647,682.0,12.0,6.0,46957
978,16683,337.0,8.6,6.0,46957
979,16691,299.0,4.0,8.0,49640
980,16915,6134.0,9.7,9.0,48180
981,16935,1177.0,9.1,8.0,47580
982,17002,815.0,23.0,4.0,49197
983,17009,1958.0,508.7,4.0,49197
984,17019,18237.0,111.9,2.0,60915
985,17076,13.0,33.0,8.0,62851
986,17097,801.0,102.6,2.0,60670
987,17224,1743.0,18.4,3.0,58380
988,17246,216.0,51.3,3.0,58380
989,17252,3844.0,53.3,3.0,58380
990,17508,485.0,1268.7,2.0,66876
991,17569,5834.0,137.8,2.0,66876
992,17745,18397.0,32.9,6.0,48383
993,17824,3889.0,56.9,4.0,50445
994,17856,3161.0,34.4,6.0,53495
995,17857,7306.0,105.4,4.0,50445
996,17920,338.0,29.4,4.0,52692
997,17933,135.0,580.3,4.0,52049
998,17951,238.0,497.4,4.0,52049
999,18052,27678.0,843.0,2.0,65898
1000,18054,4653.0,109.6,1.0,101172
1001,18073,10745.0,216.9,1.0,101172
1002,18088,8649.0,171.9,2.0,68050
1003,18102,49497.0,6377.8,2.0,65898
1004,18210,7614.0,93.9,2.0,62353
1005,18235,19188.0,93.6,2.0,62353
1006,18302,17678.0,110.2,4.0,54716
1007,18328,7377.0,34.2,6.0,59543
1008,18428,11898.0,27.7,6.0,59543
1009,18454,17.0,2.4,6.0,57575
1010,18643,12478.0,253.4,2.0,53214
1011,18656,2238.0,16.6,2.0,53214
1012,18940,28915.0,341.6,1.0,92846
1013,18951,35203.0,204.0,1.0,92846
1014,19018,23445.0,3349.8,1.0,83368
1015,19021,10063.0,1135.8,1.0,92846
1016,19027,20068.0,1960.2,1.0,101172
1017,19055,14032.0,1902.8,1.0,92846
1018,19126,15656.0,5288.7,1.0,61829
1019,19316,238.0,103.2,1.0,108215
1020,19435,175.0,87.1,1.0,101172
1021,19438,24780.0,428.9,1.0,101172
1022,19446,56720.0,971.2,1.0,101172
1023,19454,28977.0,857.3,1.0,101172
1024,19456,537.0,505.0,1.0,101172
1025,19468,26008.0,612.7,1.0,101172
1026,19519,134.0,427.9,2.0,61575
1027,19520,5716.0,59.1,1.0,108215
1028,19547,4417.0,59.7,2.0,61575
1029,19730,1100.0,310.6,1.0,70792
1030,20119,3850.0,23.2,1.0,86886
1031,20645,749.0,131.3,1.0,66642
1032,20659,23312.0,95.7,3.0,70353
1033,20765,407.0,336.6,1.0,84019
1034,20896,775.0,1208.1,1.0,100044
1035,21047,12266.0,201.2,1.0,71196
1036,21076,17442.0,534.3,1.0,84019
1037,21077,276.0,162.0,1.0,84019
1038,21085,16055.0,345.8,1.0,71196
1039,22443,8872.0,56.2,8.0,53452
1040,22530,168.0,43.1,9.0,64899
1041,22548,511.0,198.5,9.0,44081
1042,22713,1721.0,24.9,1.0,60129
1043,22737,3348.0,32.1,1.0,60129
1044,22841,2747.0,33.9,3.0,
1045,22842,5374.0,28.6,6.0,56651
1046,23056,428.0,27.7,1.0,72439
1047,23064,253.0,284.0,1.0,72439
1048,23089,5695.0,36.3,1.0,124129
1049,23092,568.0,44.7,8.0,66200
1050,23102,3312.0,43.1,1.0,125932
1051,23235,32627.0,721.9,1.0,66800
1052,23830,1565.0,13.0,1.0,
1053,23937,1794.0,9.5,8.0,47697
1054,24015,14677.0,1257.6,2.0,56075
1055,24179,18258.0,149.1,2.0,
1056,24219,11393.0,60.4,7.0,
1057,24220,1049.0,16.3,9.0,44423
1058,24312,1678.0,17.4,6.0,
1059,24381,3826.0,28.6,6.0,
1060,24445,2798.0,10.2,9.0,77195
1061,24501,28036.0,280.8,2.0,
1062,24531,8818.0,17.2,4.0,
1063,24553,1489.0,4.5,3.0,67990
1064,24614,7198.0,21.7,9.0,49335
1065,24631,2334.0,17.8,9.0,49335
1066,24649,2705.0,23.6,8.0,43189
1067,25015,3778.0,56.8,3.0,61400
1068,25051,297.0,256.4,3.0,43398
1069,25057,414.0,175.4,3.0,47212
1070,25136,1793.0,80.1,3.0,47212
1071,25143,7890.0,347.5,3.0,61400
1072,25168,3134.0,37.6,2.0,58105
1073,25261,131.0,4.7,8.0,44580
1074,25267,538.0,3.1,9.0,38947
1075,25268,964.0,9.4,8.0,44580
1076,25287,1107.0,22.5,6.0,44435
1077,25301,2653.0,935.6,3.0,61400
1078,25530,5636.0,143.2,2.0,44163
1079,25560,8249.0,137.1,2.0,58105
1080,25654,196.0,6.4,6.0,46862
1081,25670,5586.0,23.0,8.0,39157
1082,25701,20375.0,221.3,2.0,54209
1083,25818,457.0,347.7,3.0,51780
1084,25843,1101.0,30.2,3.0,51780
1085,26266,78.0,7.5,9.0,34445
1086,26426,7104.0,20.8,5.0,63351
1087,26440,1302.0,11.7,6.0,52597
1088,26679,1889.0,13.8,8.0,44299
1089,26717,869.0,8.0,7.0,49484
1090,26753,6049.0,90.6,7.0,49484
1091,26761,520.0,18.3,3.0,46417
1092,26833,2131.0,6.8,9.0,47890
1093,27011,5201.0,37.8,2.0,49886
1094,27024,3205.0,27.9,6.0,51241
1095,27040,12519.0,181.1,2.0,60481
1096,27042,606.0,27.1,2.0,49687
1097,27205,34805.0,60.1,2.0,48970
1098,27207,3227.0,14.7,2.0,85995
1099,27208,1721.0,17.1,2.0,85995
1100,27565,25127.0,29.2,6.0,49896
1101,27604,48494.0,866.8,1.0,81322
1102,27701,23112.0,1686.9,2.0,64059
1103,27822,8225.0,34.7,4.0,52627
1104,27847,649.0,6.7,9.0,49592
1105,27915,421.0,20.6,4.0,79309
1106,28001,26557.0,77.1,6.0,50394
1107,28023,16129.0,134.4,1.0,49008
1108,28086,25436.0,111.7,4.0,47778
1109,28091,1975.0,8.1,1.0,51004
1110,28135,6245.0,24.1,1.0,51004
1111,28166,9651.0,128.7,1.0,66843
1112,28169,202.0,139.2,4.0,47778
1113,28305,5751.0,854.0,2.0,48345
1114,28363,1415.0,9.5,6.0,42838
1115,28371,6964.0,77.4,4.0,43550
1116,28384,11162.0,44.3,4.0,43550
1117,28470,12812.0,103.9,2.0,62104
1118,28479,7561.0,31.4,2.0,62104
1119,28570,21402.0,66.4,4.0,68500
1120,28594,3702.0,249.6,4.0,68500
1121,28604,7227.0,42.5,5.0,53013
1122,28631,758.0,11.7,9.0,48453
1123,28650,10955.0,94.6,2.0,57624
1124,28702,456.0,8.9,9.0,44387
1125,28716,17770.0,43.4,4.0,53755
1126,28731,8368.0,119.6,2.0,59258
1127,28772,1149.0,35.2,6.0,60160
1128,29036,23011.0,164.4,2.0,60682
1129,29037,950.0,5.5,6.0,49870
1130,29069,4532.0,22.9,3.0,49772
1131,29208,756.0,4406.5,2.0,57160
1132,29324,324.0,570.6,2.0,53700
1133,29464,50886.0,659.9,2.0,83294
1134,29466,39949.0,525.3,2.0,83294
1135,29488,21326.0,35.8,6.0,46418
1136,29543,663.0,13.9,6.0,40339
1137,29546,2832.0,7.5,6.0,43174
1138,29555,5760.0,24.2,3.0,54943
1139,29592,739.0,6.8,6.0,40339
1140,29605,37168.0,561.0,2.0,60866
1141,29661,5707.0,32.0,2.0,60866
1142,29915,444.0,15.9,3.0,80192
1143,29932,144.0,0.8,8.0,44723
1144,30072,730.0,1432.1,1.0,67811
1145,30096,68691.0,1159.1,1.0,54331
1146,30274,35861.0,1310.2,1.0,34871
1147,30275,70.0,252.1,1.0,62396
1148,30281,68456.0,376.5,1.0,49576
1149,30318,56109.0,1062.2,1.0,106131
1150,30340,27796.0,1257.3,1.0,67811
1151,30470,337.0,4.5,9.0,37828
1152,30567,3820.0,47.1,4.0,58834
1153,30711,3332.0,18.5,3.0,38846
1154,30753,6873.0,64.8,6.0,38269
1155,30823,1469.0,7.8,8.0,45063
1156,90005,39732.0,14151.8,1.0,78302
1157,90006,59576.0,11981.7,1.0,78302
1158,90008,31754.0,3337.9,1.0,78302
1159,90040,12328.0,852.8,1.0,78302
1160,90045,40567.0,1459.6,1.0,78302
1161,90401,7111.0,3235.2,1.0,78302
1162,90504,33410.0,2898.2,1.0,78302
1163,90717,21508.0,4191.7,1.0,78302
1164,90808,39330.0,2210.0,1.0,78302
1165,91214,30787.0,1575.2,1.0,78302
1166,91324,29670.0,2609.8,1.0,78302
1167,91331,105458.0,4599.4,1.0,78302
1168,91371,0.0,0.0,1.0,78302
1169,91384,29212.0,103.9,1.0,78302
1170,91730,72407.0,1930.1,1.0,51194
1171,91762,61718.0,1745.8,1.0,51194
1172,92007,11417.0,1797.5,1.0,79122
1173,92081,29596.0,1287.3,1.0,79122
1174,92113,58408.0,4282.1,1.0,79122
1175,92114,68851.0,3226.9,1.0,79122
1176,92118,22548.0,1116.5,1.0,79122
1177,92250,8655.0,8.1,3.0,47991
1178,92284,26182.0,91.8,1.0,51194
1179,92305,657.0,2.5,1.0,51194
1180,92384,17.0,0.0,6.0,64246
1181,92660,35446.0,1400.9,1.0,88897
1182,92662,2519.0,4670.0,1.0,88897
1183,93103,20538.0,1513.6,2.0,82736
1184,93117,58546.0,132.9,2.0,82736
1185,93221,14129.0,41.4,2.0,48253
1186,93962,414.0,1308.6,2.0,68943
1187,94117,44650.0,10210.2,1.0,164807
1188,94507,15105.0,459.4,1.0,103218
1189,94535,3842.0,389.2,2.0,64514
1190,94803,25893.0,856.1,1.0,103218
1191,94904,12994.0,693.0,1.0,180575
1192,94928,44323.0,2221.5,2.0,83408
1193,94947,25867.0,440.1,1.0,180575
1194,95003,25185.0,277.0,2.0,88581
1195,95045,4217.0,34.3,1.0,66310
1196,95070,31196.0,473.0,1.0,151003
1197,95242,26409.0,106.2,2.0,59361
1198,95245,1717.0,9.7,6.0,58425
1199,95301,39186.0,242.7,2.0,46654
1200,95355,59621.0,2428.5,2.0,53058
1201,95383,3611.0,17.8,4.0,56239
1202,95385,415.0,6.5,2.0,53058
1203,95555,437.0,2.0,5.0,57264
1204,95595,139.0,0.2,8.0,38243
1205,95626,6065.0,101.2,1.0,65104
1206,95668,664.0,4.2,3.0,53900
1207,95690,2215.0,14.9,1.0,65104
1208,95691,38690.0,359.4,1.0,67778
1209,95709,5498.0,95.1,1.0,84533
1210,95765,39214.0,1228.6,1.0,85265
1211,95814,11908.0,3292.3,1.0,65104
1212,95916,1359.0,5.4,3.0,56847
1213,95926,40000.0,2018.6,3.0,56847
1214,95955,1386.0,4.4,6.0,58303
1215,96008,1191.0,12.7,3.0,57637
1216,96047,849.0,1.6,3.0,57637
1217,96055,3866.0,23.8,4.0,49265
1218,96062,1042.0,5.5,3.0,57637
1219,96821,18599.0,622.3,1.0,69893
1220,96915,,,5.0,
1221,97020,918.0,2478.2,2.0,58470
1222,97054,1541.0,12.4,1.0,59020
1223,97136,1590.0,30.1,7.0,61950
1224,97205,7462.0,2951.3,1.0,75772
1225,97230,39776.0,1106.8,1.0,75772
1226,97343,222.0,0.6,5.0,59715
1227,97351,11150.0,82.2,2.0,55086
1228,97364,464.0,577.2,5.0,59715
1229,97365,11348.0,102.3,5.0,59715
1230,97538,1463.0,4.0,3.0,55038
1231,97730,222.0,6.5,3.0,46111
1232,97732,123.0,0.6,9.0,53228
1233,98029,29250.0,1261.5,1.0,122235
1234,98070,10291.0,107.6,1.0,122235
1235,98074,28775.0,1041.4,1.0,122235
1236,98103,53163.0,4416.9,1.0,122235
1237,98257,4207.0,88.5,3.0,67173
1238,98336,727.0,4.1,4.0,59759
1239,98346,9964.0,139.6,2.0,73841
1240,57432,367.0,1.4,5.0,75470
1241,93262,53.0,0.2,2.0,48253
1242,93432,1503.0,6.4,2.0,72721
1243,93441,922.0,6.5,2.0,82736
1244,93514,14175.0,4.9,6.0,64246
1245,93529,390.0,4.9,7.0,70699
1246,93536,70237.0,111.7,1.0,78302
1247,93545,1821.0,6.6,6.0,64246
1248,93633,0.0,0.0,2.0,48253
1249,664,14693.0,124.6,6.0,
1250,717,16086.0,2955.1,2.0,
1251,979,16130.0,3985.5,1.0,
1252,1022,2586.0,209.2,2.0,64105
1253,1034,2186.0,11.8,2.0,64105
1254,1037,747.0,20.4,2.0,69301
1255,1038,2734.0,105.7,3.0,63544
1256,1331,13486.0,97.8,2.0,69301
1257,1341,1929.0,20.9,4.0,67327
1258,1524,6654.0,160.7,2.0,69301
1259,1832,23270.0,788.1,1.0,84017
1260,1835,13958.0,689.9,1.0,84017
1261,1887,23377.0,531.4,1.0,108773
1262,2109,4190.0,9335.2,1.0,107027
1263,2150,39983.0,6981.6,1.0,107027
1264,2170,19848.0,3679.2,1.0,115585
1265,2472,35518.0,3397.1,1.0,108773
1266,2493,12112.0,278.0,1.0,108773
1267,2532,13218.0,357.6,3.0,92417
1268,2718,6394.0,238.6,1.0,67109
1269,2762,9183.0,322.7,1.0,115585
1270,2808,2312.0,112.1,1.0,83586
1271,2812,1207.0,70.2,1.0,83586
1272,2826,418.0,64.6,1.0,58572
1273,2828,7592.0,614.3,1.0,58572
1274,2830,6255.0,125.1,1.0,58572
1275,2837,3489.0,65.6,1.0,89517
1276,3055,15632.0,241.3,2.0,76187
1277,3057,2607.0,59.7,2.0,76187
1278,3221,2095.0,17.5,4.0,73531
1279,3222,5896.0,31.3,5.0,79934
1280,3243,920.0,13.5,4.0,73531
1281,3246,16460.0,318.0,4.0,79465
1282,3254,4116.0,26.7,6.0,78581
1283,3264,7290.0,76.5,5.0,79934
1284,3746,233.0,12.7,7.0,68216
1285,3748,4866.0,43.7,5.0,79934
1286,3825,9245.0,77.3,1.0,65643
1287,3847,363.0,164.6,6.0,78581
1288,3853,474.0,23.1,6.0,78581
1289,4050,314.0,84.4,2.0,84606
1290,4108,867.0,281.1,2.0,84606
1291,4345,11421.0,61.2,4.0,58278
1292,4490,268.0,0.4,9.0,52366
1293,4497,304.0,0.5,7.0,53650
1294,4605,14137.0,19.2,8.0,68181
1295,4849,3889.0,24.6,8.0,56702
1296,4921,1510.0,12.3,8.0,56702
1297,4953,3228.0,42.3,3.0,53978
1298,4958,1721.0,12.1,6.0,50486
1299,4964,111.0,0.5,8.0,50394
1300,4973,1323.0,13.5,8.0,56702
1301,5075,974.0,14.7,9.0,59235
1302,5077,1199.0,11.0,9.0,59235
1303,5252,312.0,3.1,6.0,65638
1304,5455,1113.0,12.9,3.0,57298
1305,5778,664.0,10.3,6.0,64395
1306,5824,1156.0,8.6,9.0,47952
1307,6023,1558.0,656.5,,75433
1308,6032,17678.0,300.7,,75433
1309,6254,1778.0,35.2,,69755
1310,6263,302.0,505.2,,56773
1311,6360,36396.0,521.4,,69755
1312,6374,7250.0,108.0,,56773
1313,6444,241.0,141.7,,75433
1314,6517,14313.0,1083.4,,68387
1315,6519,15690.0,3623.4,,68387
1316,6611,35990.0,580.8,,139006
1317,6708,29619.0,1198.1,,68387
1318,6757,1974.0,22.1,,82210
1319,6783,2094.0,31.3,,82210
1320,6890,4322.0,576.6,,139006
1321,7003,49260.0,3579.1,1.0,80460
